"dist_93","dist_76","dist_3","dist_62","dist_18","pseudo_2","pseudo_11","pseudo_4","ss_5","pseudo_15","pseudo_20","pseudo_6","pseudo_13","dist_16","pseudo_16","dist_17","dist_47","dist_2","pseudo_14","dist_75","pseudo_1","comp_16","dipep_211","pseudo_10","tran_18","pseudo_3","dist_1","aac_2","dist_77","dist_78","dist_72","ss_1","dist_91","pseudo_7","pseudo_9","dipep_48","dipep_31","aac_3","dist_29","dist_40","aac_13","dist_10","Output"
1.785714286,1.785714286,1.785714286,1.785714286,1.785714286,0,2.955550762,2.955550762,0.089285714,2.364440609,2.364440609,0,1.182220305,3.571428571,2.955550762,5.357142857,5.357142857,3.571428571,2.364440609,37.5,0.591110152,30.35714286,0,1.182220305,0.218181818,0.591110152,5.357142857,0,3.571428571,5.357142857,19.64285714,0.008766234,12.5,1.773330457,0,0,0,0.017857143,85.71428571,82.14285714,0.035714286,41.07142857,1
2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,0.528710481,2.114841923,1.586131442,0.125,0.528710481,0.528710481,2.114841923,1.586131442,8.333333333,1.057420962,4.166666667,4.166666667,14.58333333,1.586131442,70.83333333,1.057420962,37.5,0,2.114841923,0.14893617,2.114841923,4.166666667,0.020833333,18.75,4.166666667,37.5,0.136524823,10.41666667,0.528710481,0.528710481,0,0,0.083333333,89.58333333,85.41666667,0.0625,39.58333333,1
1.265822785,1.265822785,1.265822785,1.265822785,1.265822785,1.117200491,2.793001228,2.793001228,0.063291139,1.675800737,3.91020172,3.91020172,1.675800737,2.53164557,3.91020172,8.860759494,8.860759494,2.53164557,2.793001228,94.93670886,6.703202948,43.03797468,0.012820513,1.675800737,0.141025641,0,10.12658228,0.025316456,5.063291139,2.53164557,59.49367089,0.20853619,8.860759494,1.675800737,0.558600246,0,0,0,91.13924051,73.41772152,0.037974684,55.69620253,1
1.449275362,1.449275362,1.449275362,1.449275362,1.449275362,1.057430343,3.7010062,1.586145514,0.115942029,1.586145514,1.057430343,2.643575857,1.586145514,2.898550725,1.586145514,4.347826087,4.347826087,2.898550725,0.528715171,91.30434783,2.643575857,40.57971014,0.014705882,1.586145514,0.161764706,4.229721372,4.347826087,0.028985507,2.898550725,4.347826087,44.92753623,0.093350384,5.797101449,1.057430343,0.528715171,0.014705882,0,0.115942029,100,73.91304348,0.043478261,56.52173913,1
1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,0.576875126,4.615001011,1.730625379,0.104477612,1.153750253,1.153750253,4.615001011,1.153750253,8.955223881,1.730625379,4.47761194,4.47761194,8.955223881,1.153750253,46.26865672,4.038125884,44.7761194,0.015151515,1.730625379,0.166666667,1.730625379,2.985074627,0.014925373,11.94029851,4.47761194,38.80597015,0.098824062,7.462686567,0.576875126,0,0,0,0.044776119,83.58208955,73.13432836,0.029850746,43.28358209,1
1.612903226,1.612903226,1.612903226,1.612903226,1.612903226,0,1.01551513,2.538787826,0.080645161,0,1.01551513,4.062060521,1.01551513,4.838709677,3.554302956,9.677419355,9.677419355,4.838709677,2.538787826,90.32258065,1.01551513,33.87096774,0,1.01551513,0.245901639,1.523272695,3.225806452,0,8.064516129,4.838709677,41.93548387,0.092808038,8.064516129,1.01551513,0.507757565,0.032786885,0,0.048387097,90.32258065,70.96774194,0.032258065,58.06451613,1
1.923076923,1.923076923,1.923076923,1.923076923,1.923076923,0,1.776187221,2.368249628,0.076923077,0.592062407,1.776187221,4.144436849,2.368249628,3.846153846,1.776187221,5.769230769,5.769230769,3.846153846,0.592062407,65.38461538,2.960312035,40.38461538,0,2.368249628,0.176470588,1.184124814,5.769230769,0,7.692307692,3.846153846,48.07692308,0.176093514,7.692307692,0,0,0,0,0.038461538,84.61538462,76.92307692,0.076923077,48.07692308,1
1.298701299,1.298701299,1.298701299,1.298701299,1.298701299,0.53643496,4.291479677,1.609304879,0.103896104,2.682174798,2.682174798,5.364349596,0.53643496,2.597402597,2.682174798,12.98701299,12.98701299,2.597402597,0.53643496,74.02597403,2.145739838,49.35064935,0,2.682174798,0.105263158,0.53643496,3.896103896,0.012987013,6.493506494,2.597402597,55.84415584,0.149521531,5.194805195,1.609304879,0.53643496,0,0,0.012987013,97.4025974,84.41558442,0.012987013,57.14285714,1
1.960784314,1.960784314,1.960784314,1.960784314,1.960784314,0,4.170301766,2.383029581,0.117647059,0,0.595757395,2.383029581,1.787272185,3.921568627,3.574544371,5.882352941,5.882352941,3.921568627,0,98.03921569,0,35.29411765,0.04,0.595757395,0.2,0.595757395,5.882352941,0,3.921568627,17.64705882,37.25490196,0.024705882,13.7254902,1.19151479,1.19151479,0,0,0.019607843,100,88.23529412,0.058823529,37.25490196,1
2.127659574,2.127659574,2.127659574,2.127659574,2.127659574,0.542235887,1.626707661,2.168943549,0.191489362,0,1.626707661,1.626707661,0.542235887,12.76595745,2.711179436,4.255319149,4.255319149,27.65957447,2.168943549,78.72340426,0.542235887,29.78723404,0,0.542235887,0.260869565,2.711179436,4.255319149,0.021276596,8.510638298,12.76595745,48.93617021,0.031452359,8.510638298,0.542235887,0.542235887,0.02173913,0,0.106382979,91.4893617,76.59574468,0.021276596,48.93617021,1
1.25,1.25,1.25,1.25,1.25,0,2.905065397,1.162026159,0.075,1.743039238,2.905065397,0.581013079,1.743039238,2.5,2.905065397,6.25,6.25,2.5,1.743039238,87.5,8.71519619,37.5,0.012658228,7.553170031,0.227848101,1.743039238,3.75,0,7.5,2.5,51.25,0.218196203,7.5,1.743039238,0,0,0,0.0375,96.25,70,0.0375,50,1
1.694915254,1.694915254,1.694915254,1.694915254,1.694915254,1.684876205,2.246501606,1.684876205,0.06779661,1.684876205,1.684876205,3.369752409,1.684876205,3.389830508,3.369752409,6.779661017,6.779661017,3.389830508,1.123250803,72.88135593,1.123250803,37.28813559,0,1.684876205,0.137931034,0.561625402,6.779661017,0.050847458,18.6440678,3.389830508,44.06779661,0.046171829,5.084745763,1.123250803,0.561625402,0,0,0.016949153,91.52542373,86.44067797,0.050847458,40.6779661,1
1.234567901,1.234567901,1.234567901,1.234567901,1.234567901,1.092659052,1.092659052,0,0.086419753,3.277977155,5.463295259,2.73164763,1.638988578,2.469135802,3.824306681,3.703703704,3.703703704,2.469135802,1.092659052,56.79012346,4.916965733,35.80246914,0,2.73164763,0.225,2.73164763,3.703703704,0.024691358,2.469135802,3.703703704,38.27160494,0.082098765,7.407407407,1.638988578,0.546329526,0,0,0.061728395,100,80.24691358,0.037037037,48.14814815,1
1.136363636,1.136363636,1.136363636,1.136363636,1.136363636,1.146282756,2.292565512,0,0.090909091,4.011989646,5.158272402,2.86570689,1.719424134,2.272727273,4.011989646,3.409090909,3.409090909,2.272727273,1.146282756,52.27272727,4.011989646,34.09090909,0,2.86570689,0.218390805,3.438848268,3.409090909,0.022727273,2.272727273,3.409090909,35.22727273,0.054467085,6.818181818,1.719424134,1.146282756,0,0,0.068181818,98.86363636,77.27272727,0.034090909,52.27272727,1
1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,0,3.524839782,2.937366485,0,1.174946594,2.937366485,4.699786376,1.762419891,2.666666667,3.524839782,4,4,2.666666667,1.174946594,78.66666667,8.812099456,56,0,1.762419891,0.108108108,0.587473297,4,0,2.666666667,12,65.33333333,0.384504505,9.333333333,3.524839782,0.587473297,0,0,0.013333333,97.33333333,72,0.04,65.33333333,1
2.702702703,2.702702703,2.702702703,2.702702703,2.702702703,1.524912077,3.049824154,1.016608051,0.027027027,2.033216103,0,0.508304026,1.016608051,5.405405405,0,18.91891892,18.91891892,5.405405405,0.508304026,75.67567568,0.508304026,48.64864865,0,0.508304026,0.083333333,0,8.108108108,0.081081081,5.405405405,29.72972973,72.97297297,0.065315315,18.91891892,1.016608051,1.016608051,0,0,0,81.08108108,78.37837838,0.054054054,40.54054054,1
2.272727273,2.272727273,2.272727273,2.272727273,2.272727273,0,1.079968896,1.079968896,0.090909091,2.159937792,1.079968896,3.239906688,1.079968896,4.545454545,1.079968896,6.818181818,6.818181818,4.545454545,1.619953344,84.09090909,0,29.54545455,0,0.539984448,0.255813953,1.079968896,6.818181818,0,4.545454545,11.36363636,56.81818182,0,29.54545455,1.079968896,0.539984448,0.023255814,0,0.045454545,93.18181818,88.63636364,0.045454545,59.09090909,1
2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,0.583545127,3.501270763,3.501270763,0.125,0.583545127,1.167090254,1.167090254,1.167090254,4.166666667,1.750635382,10.41666667,10.41666667,6.25,0,100,2.334180509,37.5,0,1.750635382,0.14893617,1.167090254,4.166666667,0.020833333,6.25,4.166666667,72.91666667,0.063386525,16.66666667,1.750635382,0,0,0,0.041666667,97.91666667,66.66666667,0.041666667,58.33333333,1
1.785714286,1.785714286,1.785714286,1.785714286,1.785714286,0.536384329,2.681921644,2.145537315,0.107142857,1.072768658,1.072768658,2.681921644,1.072768658,7.142857143,1.072768658,3.571428571,3.571428571,7.142857143,0.536384329,80.35714286,1.609152986,30.35714286,0,2.145537315,0.309090909,0.536384329,12.5,0.017857143,5.357142857,7.142857143,53.57142857,0.111688312,3.571428571,0.536384329,0,0,0,0.017857143,100,82.14285714,0.035714286,58.92857143,1
1.639344262,1.639344262,1.639344262,1.639344262,1.639344262,2.745197487,0,0.457532915,0.098360656,0.915065829,1.830131658,0.915065829,1.372598744,6.557377049,2.287664573,3.278688525,3.278688525,6.557377049,1.372598744,88.52459016,0.915065829,50.81967213,0,0.915065829,0.15,0.457532915,3.278688525,0.098360656,8.196721311,6.557377049,63.93442623,0.116393443,8.196721311,3.660263316,0.457532915,0,0,0.016393443,100,80.32786885,0.049180328,60.6557377,1
1.282051282,1.282051282,1.282051282,1.282051282,1.282051282,0.539247624,3.235485744,4.853228616,0.076923077,3.235485744,1.078495248,1.617742872,1.078495248,2.564102564,4.313980992,6.41025641,6.41025641,10.25641026,3.235485744,98.71794872,4.853228616,35.8974359,0,0.539247624,0.272727273,1.078495248,2.564102564,0.012820513,7.692307692,2.564102564,83.33333333,0.053113553,7.692307692,0.539247624,1.078495248,0,0.012987013,0.025641026,74.35897436,74.35897436,0.025641026,66.66666667,1
0.980392157,0.980392157,0.980392157,0.980392157,0.980392157,1.132755139,3.398265417,3.398265417,0.068627451,2.265510278,1.132755139,4.531020556,1.699132708,3.921568627,4.531020556,2.941176471,2.941176471,3.921568627,2.831887847,99.01960784,9.628418681,40.19607843,0.00990099,4.531020556,0.188118812,1.699132708,1.960784314,0.019607843,2.941176471,4.901960784,82.35294118,0.042516016,2.941176471,0.566377569,0.566377569,0.00990099,0,0.029411765,99.01960784,77.45098039,0.029411765,68.62745098,1
2.325581395,2.325581395,2.325581395,2.325581395,2.325581395,0.578181703,4.625453625,1.734545109,0.162790698,1.156363406,2.312726813,1.734545109,1.156363406,4.651162791,3.469090219,6.976744186,6.976744186,4.651162791,0.578181703,74.41860465,1.734545109,44.18604651,0.047619048,0,0.214285714,0,11.62790698,0.023255814,25.58139535,11.62790698,34.88372093,0.026024363,4.651162791,1.156363406,0,0,0.023809524,0,93.02325581,76.74418605,0.046511628,44.18604651,1
2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,0.479364174,2.396820869,0.958728347,0.065217391,0.479364174,0,0.958728347,0.479364174,6.52173913,2.396820869,4.347826087,4.347826087,6.52173913,0.958728347,95.65217391,0.958728347,41.30434783,0,0.958728347,0.2,0.479364174,13.04347826,0.02173913,4.347826087,6.52173913,82.60869565,0.165217391,4.347826087,0.479364174,0.958728347,0,0.022222222,0.02173913,86.95652174,78.26086957,0.02173913,73.91304348,1
1.123595506,1.123595506,1.123595506,1.123595506,1.123595506,0,6.928415669,1.88956791,0.08988764,0,3.779135819,1.88956791,3.149279849,3.370786517,2.519423879,2.247191011,2.247191011,3.370786517,0.62985597,93.25842697,5.668703729,38.20224719,0,3.149279849,0.227272727,1.25971194,2.247191011,0,3.370786517,2.247191011,23.59550562,0.060137896,6.741573034,1.25971194,0.62985597,0,0,0.02247191,97.75280899,78.65168539,0.056179775,31.46067416,1
1.176470588,1.176470588,1.176470588,1.176470588,1.176470588,0,4.053208094,2.316118911,0.070588235,1.158059455,2.895148639,1.158059455,2.316118911,3.529411765,1.737089183,2.352941176,2.352941176,3.529411765,2.316118911,37.64705882,7.52738646,36.47058824,0.011904762,2.316118911,0.19047619,1.737089183,2.352941176,0,3.529411765,2.352941176,24.70588235,0.02254902,4.705882353,0,0.579029728,0.011904762,0,0.035294118,100,72.94117647,0.047058824,36.47058824,1
1.265822785,1.265822785,1.265822785,1.265822785,1.265822785,1.068899704,2.672249259,1.603349555,0.037974684,0,2.137799407,4.810048666,2.137799407,3.797468354,2.672249259,6.329113924,6.329113924,3.797468354,2.672249259,98.73417722,2.672249259,56.96202532,0,2.672249259,0.038461538,2.137799407,2.53164557,0.025316456,3.797468354,12.65822785,81.01265823,0.362220058,10.12658228,5.87894837,0,0.012820513,0,0.050632911,98.73417722,63.29113924,0.050632911,70.88607595,1
1.265822785,1.265822785,1.265822785,1.265822785,1.265822785,1.057212467,2.114424934,2.114424934,0.037974684,0,2.643031168,4.228849869,2.114424934,3.797468354,2.114424934,6.329113924,6.329113924,3.797468354,2.643031168,97.46835443,2.643031168,53.16455696,0,3.171637402,0.076923077,1.585818701,2.53164557,0.025316456,3.797468354,12.65822785,75.94936709,0.330249919,10.12658228,5.81466857,0,0,0,0.037974684,100,64.55696203,0.050632911,70.88607595,1
1.315789474,1.315789474,1.315789474,1.315789474,1.315789474,0.539179399,2.156717597,1.617538198,0.065789474,0,2.156717597,1.078358798,2.695896996,2.631578947,1.078358798,10.52631579,10.52631579,3.947368421,1.078358798,38.15789474,7.00933219,40.78947368,0,1.078358798,0.213333333,0.539179399,2.631578947,0.013157895,3.947368421,2.631578947,19.73684211,0.048245614,11.84210526,1.617538198,0,0,0,0.013157895,89.47368421,68.42105263,0.065789474,42.10526316,1
1.19047619,1.19047619,1.19047619,1.19047619,1.19047619,0,2.217077462,1.662808096,0.083333333,0.554269365,2.217077462,2.217077462,2.771346827,2.380952381,1.662808096,5.952380952,5.952380952,3.571428571,2.771346827,85.71428571,5.542693655,34.52380952,0,2.771346827,0.277108434,1.662808096,2.380952381,0,3.571428571,2.380952381,25,0.01979346,5.952380952,1.108538731,0.554269365,0,0,0.035714286,91.66666667,73.80952381,0.05952381,33.33333333,1
1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,0.583891889,2.919459447,0,0.119402985,0.583891889,3.503351336,1.167783779,1.167783779,4.47761194,1.751675668,2.985074627,2.985074627,4.47761194,0,20.89552239,6.422810783,32.8358209,0.015151515,1.751675668,0.242424242,2.335567558,2.985074627,0.014925373,4.47761194,2.985074627,13.43283582,0.036408865,7.462686567,0,0,0.015151515,0,0.059701493,91.04477612,73.13432836,0.029850746,28.35820896,1
2.040816327,2.040816327,2.040816327,2.040816327,2.040816327,0.51902681,0.51902681,2.59513405,0.12244898,0,2.07610724,1.03805362,2.59513405,4.081632653,1.03805362,16.32653061,16.32653061,6.12244898,0.51902681,87.75510204,3.63318767,38.7755102,0,1.55708043,0.229166667,0.51902681,4.081632653,0.020408163,6.12244898,4.081632653,48.97959184,0.0625,18.36734694,0.51902681,0,0,0,0.020408163,100,67.34693878,0.102040816,53.06122449,1
1.315789474,1.315789474,1.315789474,1.315789474,1.315789474,1.054280114,2.635700285,0.527140057,0.065789474,0,3.162840342,1.581420171,0.527140057,2.631578947,1.054280114,5.263157895,5.263157895,2.631578947,1.054280114,27.63157895,5.27140057,34.21052632,0,1.581420171,0.253333333,1.581420171,5.263157895,0.026315789,3.947368421,10.52631579,19.73684211,0.063333333,2.631578947,1.581420171,0,0.013333333,0.013333333,0.039473684,89.47368421,84.21052632,0.013157895,53.94736842,1
1.265822785,1.265822785,1.265822785,1.265822785,1.265822785,0.507651063,1.015302126,1.522953189,0.101265823,1.015302126,3.55355744,2.030604251,1.015302126,3.797468354,2.538255314,2.53164557,2.53164557,3.797468354,2.030604251,77.21518987,3.045906377,27.84810127,0,0.507651063,0.243589744,2.030604251,2.53164557,0.012658228,3.797468354,2.53164557,26.58227848,0.014443363,7.594936709,1.015302126,0,0,0,0.050632911,89.87341772,70.88607595,0.025316456,58.2278481,1
1.298701299,1.298701299,1.298701299,1.298701299,1.298701299,0,4.298353325,1.22810095,0.116883117,0.614050475,3.070252375,0.614050475,0.614050475,22.07792208,1.842151425,5.194805195,5.194805195,2.597402597,1.22810095,35.06493506,6.754555225,40.25974026,0.013157895,3.68430285,0.197368421,1.842151425,3.896103896,0,5.194805195,10.38961039,29.87012987,0.055878332,5.194805195,1.842151425,1.22810095,0.013157895,0,0.038961039,100,79.22077922,0.012987013,29.87012987,1
1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,0.573716,2.294863999,0.573716,0.2,0,1.721147999,1.147432,1.147432,20,1.721147999,6.666666667,6.666666667,20,0,96.66666667,2.294863999,30,0.016949153,4.016011998,0.237288136,2.294863999,3.333333333,0.016666667,23.33333333,11.66666667,16.66666667,0.021186441,8.333333333,0.573716,0,0.016949153,0,0.066666667,98.33333333,68.33333333,0.033333333,30,1
1.612903226,1.612903226,1.612903226,1.612903226,1.612903226,0,0.532911167,0.532911167,0.080645161,0,1.065822334,1.5987335,1.5987335,12.90322581,1.065822334,6.451612903,6.451612903,12.90322581,0,56.4516129,2.664555834,38.70967742,0,2.664555834,0.229508197,2.131644667,3.225806452,0,6.451612903,22.58064516,17.74193548,0.026969857,6.451612903,0.532911167,1.5987335,0.016393443,0,0.064516129,91.93548387,67.74193548,0.048387097,56.4516129,1
0.980392157,0.980392157,0.980392157,0.980392157,0.980392157,1.636960205,3.273920409,2.728267008,0.068627451,0,4.365227212,1.091306803,1.636960205,4.901960784,4.365227212,2.941176471,2.941176471,4.901960784,3.273920409,80.39215686,6.002187417,27.45098039,0,5.456534015,0.267326733,1.636960205,1.960784314,0.029411765,4.901960784,9.803921569,44.11764706,0.01456028,3.921568627,0.545653402,0,0,0,0.029411765,95.09803922,76.47058824,0.029411765,79.41176471,1
1.587301587,1.587301587,1.587301587,1.587301587,1.587301587,1.011494291,2.022988582,1.011494291,0.158730159,0.505747146,2.528735728,2.022988582,0.505747146,14.28571429,2.528735728,3.174603175,3.174603175,14.28571429,0.505747146,93.65079365,2.022988582,44.44444444,0,3.034482874,0.177419355,1.517241437,4.761904762,0.031746032,3.174603175,11.11111111,39.68253968,0.088581669,3.174603175,2.022988582,1.011494291,0,0,0.047619048,98.41269841,68.25396825,0.015873016,63.49206349,1
1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,0,4.391325516,0,0.093333333,1.88199665,3.763993299,0,1.254664433,10.66666667,1.88199665,5.333333333,5.333333333,10.66666667,1.88199665,0,5.645989949,40,0,3.136661083,0.135135135,1.88199665,2.666666667,0,6.666666667,10.66666667,0,0.077477477,6.666666667,3.763993299,0,0,0,0.04,100,72,0.026666667,52,1
1.785714286,1.785714286,1.785714286,1.785714286,1.785714286,0.518764294,5.187642944,0,0.142857143,0,1.556292883,1.037528589,0.518764294,16.07142857,2.593821472,5.357142857,5.357142857,10.71428571,3.112585766,21.42857143,0.518764294,37.5,0.018181818,4.150114355,0.109090909,1.556292883,3.571428571,0.017857143,5.357142857,16.07142857,14.28571429,0.155844156,5.357142857,0,0,0,0,0.053571429,98.21428571,71.42857143,0.017857143,92.85714286,1
1.851851852,1.851851852,1.851851852,1.851851852,1.851851852,0.505839043,0.505839043,1.011678086,0.111111111,0,1.517517129,1.011678086,1.011678086,3.703703704,2.023356172,5.555555556,5.555555556,3.703703704,0.505839043,64.81481481,3.035034258,29.62962963,0,2.023356172,0.301886792,3.035034258,5.555555556,0.018518519,3.703703704,5.555555556,59.25925926,0.024109015,7.407407407,0,0.505839043,0,0,0.111111111,90.74074074,74.07407407,0.037037037,53.7037037,1
1.538461538,1.538461538,1.538461538,1.538461538,1.538461538,0,2.202183605,0.550545901,0.076923077,0.550545901,1.101091802,0,1.101091802,12.30769231,1.651637704,6.153846154,6.153846154,4.615384615,0.550545901,61.53846154,2.202183605,33.84615385,0,3.303275407,0.171875,1.101091802,3.076923077,0,9.230769231,12.30769231,61.53846154,0.044711538,6.153846154,1.101091802,1.101091802,0.015625,0,0.030769231,93.84615385,73.84615385,0.030769231,53.84615385,1
1.694915254,1.694915254,1.694915254,1.694915254,1.694915254,0,1.947720677,0.973860338,0.06779661,1.460790508,1.460790508,1.460790508,0.486930169,11.86440678,0.486930169,5.084745763,5.084745763,11.86440678,0.486930169,84.74576271,1.947720677,38.98305085,0,2.434650846,0.172413793,3.408511185,3.389830508,0,6.779661017,5.084745763,28.81355932,0.03974284,6.779661017,0.486930169,0,0.017241379,0,0.118644068,100,66.10169492,0.016949153,84.74576271,1
1.408450704,1.408450704,1.408450704,1.408450704,1.408450704,1.089797913,3.26939374,0.544898957,0.070422535,2.179595827,1.089797913,2.179595827,1.63469687,11.26760563,1.63469687,2.816901408,2.816901408,11.26760563,0.544898957,38.02816901,4.359191654,46.47887324,0,2.179595827,0.142857143,4.359191654,2.816901408,0.028169014,5.633802817,4.225352113,26.76056338,0.182293763,5.633802817,1.089797913,0.544898957,0,0,0.112676056,100,80.28169014,0.042253521,46.47887324,1
1.724137931,1.724137931,1.724137931,1.724137931,1.724137931,0,1.062123808,0.531061904,0.086206897,0,2.124247616,0.531061904,1.062123808,8.620689655,2.65530952,6.896551724,6.896551724,8.620689655,0,55.17241379,3.717433328,36.20689655,0,1.593185712,0.315789474,2.65530952,3.448275862,0,8.620689655,10.34482759,13.79310345,0.086509377,6.896551724,0.531061904,0,0.035087719,0,0.086206897,82.75862069,56.89655172,0.034482759,60.34482759,1
1.234567901,1.234567901,1.234567901,1.234567901,1.234567901,1.008079003,5.040395015,1.008079003,0.061728395,1.008079003,1.512118505,0.504039502,1.008079003,3.703703704,3.024237009,2.469135802,2.469135802,3.703703704,1.008079003,79.01234568,1.512118505,43.20987654,0.0125,3.024237009,0.2,1.008079003,11.11111111,0.024691358,2.469135802,3.703703704,19.75308642,0.081635802,2.469135802,1.512118505,1.512118505,0,0,0.024691358,85.18518519,72.83950617,0.024691358,69.13580247,1
1.333333333,1.333333333,1.333333333,1.333333333,1.333333333,1.104273473,1.656410209,0,0.093333333,1.104273473,3.864957154,0.552136736,0.552136736,8,0.552136736,4,4,8,2.208546945,13.33333333,7.177777572,32,0,2.208546945,0.297297297,3.864957154,2.666666667,0.026666667,5.333333333,4,13.33333333,0.00990991,5.333333333,0,0.552136736,0.013513514,0,0.093333333,97.33333333,68,0.013333333,33.33333333,1
1.612903226,1.612903226,1.612903226,1.612903226,1.612903226,0.525034031,1.575102094,1.050068063,0.096774194,0.525034031,1.575102094,0.525034031,1.050068063,8.064516129,2.100136125,4.838709677,4.838709677,14.51612903,1.050068063,30.64516129,3.67523822,32.25806452,0,2.100136125,0.278688525,1.575102094,3.225806452,0.016129032,17.74193548,6.451612903,11.29032258,0.005552618,4.838709677,0,0.525034031,0.016393443,0,0.048387097,100,74.19354839,0.032258065,30.64516129,1
1.851851852,1.851851852,1.851851852,1.851851852,1.851851852,0.507560476,3.045362853,1.522681427,0.092592593,0.507560476,0,0,1.015120951,3.703703704,1.522681427,5.555555556,5.555555556,20.37037037,1.015120951,59.25925926,1.522681427,44.44444444,0,2.030241902,0.169811321,2.030241902,3.703703704,0.018518519,12.96296296,3.703703704,22.22222222,0.165269043,7.407407407,1.015120951,1.015120951,0,0,0.074074074,96.2962963,62.96296296,0.037037037,64.81481481,1
1.785714286,1.785714286,1.785714286,1.785714286,1.785714286,0.51967644,1.559029319,0.51967644,0.125,0.51967644,0.51967644,1.03935288,0.51967644,5.357142857,2.078705759,3.571428571,3.571428571,5.357142857,1.03935288,28.57142857,3.637735078,39.28571429,0,2.078705759,0.181818182,3.637735078,3.571428571,0.017857143,16.07142857,5.357142857,12.5,0.144805195,10.71428571,0.51967644,1.559029319,0,0,0.125,98.21428571,55.35714286,0.017857143,62.5,1
1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,2.184992226,3.277488339,1.638744169,0.0625,1.092496113,4.369984452,0.546248056,0.546248056,3.125,4.369984452,2.083333333,2.083333333,3.125,0,83.33333333,9.832465016,37.5,0.010526316,2.184992226,0.168421053,1.638744169,2.083333333,0.041666667,7.291666667,2.083333333,51.04166667,0.102960526,3.125,0.546248056,1.638744169,0,0,0.03125,92.70833333,64.58333333,0.010416667,86.45833333,1
1.098901099,1.098901099,1.098901099,1.098901099,1.098901099,1.588424954,2.647374923,0.529474985,0.065934066,0,4.235799877,1.058949969,0.529474985,3.296703297,4.765274861,6.593406593,6.593406593,3.296703297,1.588424954,90.10989011,5.82422483,39.56043956,0,0.529474985,0.2,3.176849907,2.197802198,0.032967033,3.296703297,5.494505495,70.32967033,0.087301587,6.593406593,2.117899938,2.117899938,0,0,0.065934066,97.8021978,78.02197802,0.010989011,73.62637363,1
1.851851852,1.851851852,1.851851852,1.851851852,1.851851852,1.857850832,0.928925416,1.393388124,0.12962963,0,1.857850832,1.857850832,1.393388124,9.259259259,1.393388124,5.555555556,5.555555556,9.259259259,0,75.92592593,1.393388124,46.2962963,0,1.393388124,0.20754717,1.393388124,3.703703704,0.074074074,22.22222222,9.259259259,35.18518519,0.162823201,7.407407407,0.928925416,0.464462708,0.018867925,0.018867925,0.055555556,90.74074074,59.25925926,0.055555556,81.48148148,1
1.234567901,1.234567901,1.234567901,1.234567901,1.234567901,0,3.039046296,0.607809259,0.098765432,0,3.039046296,2.431237037,1.823427778,6.172839506,1.215618518,2.469135802,2.469135802,6.172839506,2.431237037,29.62962963,7.29371111,39.50617284,0,4.862474074,0.2,1.215618518,3.703703704,0,2.469135802,22.22222222,13.58024691,0.023611111,2.469135802,0.607809259,1.823427778,0,0,0.024691358,97.5308642,77.77777778,0.037037037,32.09876543,1
1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,0,0.900747744,1.351121616,0.083333333,0.450373872,0.900747744,2.25186936,0.900747744,16.66666667,0.450373872,5,5,16.66666667,1.801495488,91.66666667,1.351121616,38.33333333,0,2.702243232,0.169491525,2.702243232,3.333333333,0,11.66666667,5,65,0.056214689,11.66666667,0.450373872,0,0.016949153,0,0.1,100,63.33333333,0.033333333,83.33333333,1
0.99009901,0.99009901,0.99009901,0.99009901,0.99009901,1.574573655,5.773436735,2.09943154,0.059405941,1.04971577,2.624289425,4.19886308,0.524857885,3.96039604,2.09943154,1.98019802,1.98019802,3.96039604,2.09943154,98.01980198,4.19886308,55.44554455,0.01,3.14914731,0.13,3.14914731,1.98019802,0.02970297,3.96039604,1.98019802,78.21782178,0.315148515,8.910891089,5.24857885,2.624289425,0,0,0.059405941,100,70.2970297,0.00990099,71.28712871,1
2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,0,1.495009188,0,0.0625,0,0.996672792,0.498336396,1.993345584,14.58333333,1.993345584,6.25,6.25,14.58333333,0.498336396,31.25,1.495009188,56.25,0,1.993345584,0.085106383,0.498336396,4.166666667,0,6.25,14.58333333,31.25,0.310283688,6.25,2.49168198,0,0,0,0.020833333,87.5,75,0.083333333,77.08333333,1
1.785714286,1.785714286,1.785714286,1.785714286,1.785714286,2.288921579,2.288921579,0.457784316,0.125,0.457784316,1.831137263,0.457784316,0.457784316,17.85714286,2.288921579,3.571428571,3.571428571,16.07142857,1.373352947,71.42857143,1.373352947,44.64285714,0,2.288921579,0.272727273,0.915568631,5.357142857,0.089285714,7.142857143,17.85714286,8.928571429,0.196103896,3.571428571,1.373352947,0.457784316,0,0,0.035714286,98.21428571,75,0.017857143,58.92857143,1
