aac_2,aac_3,aac_13,dipep_31,dipep_48,dipep_191,dipep_211,dipep_280,pseudo_1,pseudo_2,pseudo_3,pseudo_4,pseudo_6,pseudo_7,pseudo_9,pseudo_10,pseudo_11,pseudo_13,pseudo_14,pseudo_15,pseudo_16,pseudo_20,comp_16,tran_18,dist_1,dist_2,dist_3,dist_10,dist_16,dist_17,dist_18,dist_29,dist_40,dist_47,dist_62,dist_72,dist_75,dist_76,dist_77,dist_78,dist_91,dist_93,ss_1,ss_5,Output
0.070652174,0.048913043,0.032608696,0.005464481,0,0,0.005464481,0,6.800190282,6.314462405,4.371550896,4.371550896,3.885823018,3.885823018,2.914367264,3.885823018,10.20028542,2.914367264,3.885823018,3.400095141,5.34300665,3.400095141,48.36956522,0.12568306,2.717391304,4.891304348,0.543478261,74.45652174,4.891304348,1.086956522,0.543478261,99.45652174,77.7173913,1.086956522,0.543478261,61.95652174,100,0.543478261,1.630434783,3.804347826,1.086956522,0.543478261,0.212431694,0.027173913,-1
0.106796117,0.029126214,0.009708738,0.019607843,0,0,0,0,1.416341262,5.193251295,1.416341262,4.249023787,4.249023787,3.304796278,2.832682524,1.416341262,3.776910032,0.472113754,0.944227508,0.472113754,2.36056877,1.416341262,53.39805825,0.137254902,2.912621359,4.854368932,0.970873786,79.61165049,2.912621359,1.941747573,0.970873786,98.05825243,69.90291262,1.941747573,0.970873786,67.96116505,98.05825243,0.970873786,1.941747573,2.912621359,1.941747573,0.970873786,0.26746621,0.019417476,-1
0.076190476,0.038095238,0.019047619,0.019230769,0,0,0,0,2.369779797,3.791647675,1.895823837,4.265603634,5.213515553,1.421867878,2.369779797,2.369779797,3.317691715,0.947911919,1.421867878,0.473955959,1.895823837,1.421867878,51.42857143,0.096153846,2.857142857,4.761904762,0.952380952,79.04761905,4.761904762,1.904761905,0.952380952,96.19047619,68.57142857,1.904761905,0.952380952,74.28571429,100,0.952380952,1.904761905,8.571428571,1.904761905,0.952380952,0.284249084,0.038095238,-1
0.114035088,0.035087719,0.01754386,0.008849558,0,0.017699115,0.008849558,0,2.301326929,5.983450015,1.841061543,4.142388472,5.523184629,1.841061543,3.221857701,1.841061543,5.983450015,0.920530772,1.841061543,0.920530772,1.380796157,2.761592315,57.89473684,0.044247788,2.631578947,1.754385965,0.877192982,74.56140351,1.754385965,3.50877193,0.877192982,98.24561404,68.42105263,3.50877193,0.877192982,71.92982456,98.24561404,0.877192982,1.754385965,2.631578947,4.385964912,0.877192982,0.260596181,0.035087719,-1
0.061889251,0.087947883,0.019543974,0.006535948,0.003267974,0.003267974,0.003267974,0.003267974,2.913627251,9.226486296,13.11132263,8.740881754,11.65450901,1.456813626,5.341649961,6.312859045,8.255277213,2.913627251,9.712090838,2.913627251,7.769672671,5.341649961,39.73941368,0.189542484,0.977198697,0.651465798,0.325732899,73.94136808,0.651465798,1.954397394,0.325732899,100,74.91856678,1.954397394,0.325732899,73.94136808,97.39413681,0.325732899,1.628664495,0.651465798,0.651465798,0.325732899,0.125651998,0.026058632,-1
0.076612903,0.028225806,0.032258065,0.012145749,0,0.008097166,0.004048583,0,7.85977929,9.333487907,3.438653439,9.824724112,8.842251701,2.456181028,4.421125851,8.842251701,9.824724112,3.929889645,3.929889645,3.929889645,9.333487907,5.894834467,42.74193548,0.157894737,1.209677419,0.806451613,0.403225806,77.82258065,0.806451613,1.209677419,0.403225806,97.58064516,73.38709677,1.209677419,0.403225806,72.58064516,95.56451613,0.403225806,2.419354839,0.806451613,2.419354839,0.403225806,0.170007836,0.024193548,-1
0.135135135,0.036036036,0.009009009,0,0,0.009090909,0,0,4.064277596,6.773795994,1.806345598,3.161104797,1.806345598,1.806345598,1.806345598,1.354759199,2.709518398,0.4515864,0,3.161104797,2.257931998,4.515863996,43.24324324,0.181818182,1.801801802,3.603603604,0.900900901,79.27927928,3.603603604,1.801801802,0.900900901,98.1981982,69.36936937,1.801801802,0.900900901,70.27027027,99.0990991,0.900900901,7.207207207,3.603603604,3.603603604,0.900900901,0.048566749,0.072072072,-1
0.039735099,0.056291391,0.01986755,0.006644518,0.006644518,0.006644518,0.006644518,0.003322259,6.390091651,5.89854614,8.356273698,10.32245574,13.27172881,2.94927307,3.932364093,13.27172881,11.30554677,2.94927307,6.881637163,3.932364093,10.81400126,7.864728186,42.71523179,0.166112957,0.993377483,3.642384106,0.331125828,73.8410596,1.986754967,0.662251656,0.331125828,100,79.13907285,0.662251656,0.331125828,78.47682119,99.33774834,0.331125828,0.662251656,3.311258278,0.662251656,0.331125828,0.224285494,0.01986755,-1
0.069565217,0.026086957,0.026086957,0.00877193,0.00877193,0.00877193,0,0,6.436887173,4.291258116,1.609221793,3.218443587,4.291258116,1.072814529,4.82766538,3.218443587,3.754850851,1.609221793,2.145629058,4.291258116,3.218443587,3.754850851,45.2173913,0.140350877,3.47826087,1.739130435,0.869565217,70.43478261,1.739130435,3.47826087,0.869565217,98.26086957,77.39130435,3.47826087,0.869565217,70.43478261,94.7826087,0.869565217,11.30434783,1.739130435,2.608695652,0.869565217,0.109229596,0.113043478,-1
0.051903114,0.006920415,0.027681661,0.006944444,0,0.020833333,0.027777778,0.006944444,17.56164523,7.982566013,1.064342135,2.660855338,3.725197473,2.660855338,1.064342135,11.17559242,25.01204017,4.25736854,14.36861882,4.789539608,14.90078989,11.70776349,43.25259516,0.177083333,9.342560554,1.038062284,0.346020761,68.51211073,1.038062284,2.076124567,0.346020761,99.65397924,73.01038062,2.076124567,0.346020761,68.51211073,96.88581315,0.346020761,0.692041522,1.038062284,0.692041522,0.346020761,0.188040657,0.031141869,-1
0.026755853,0.02006689,0.036789298,0.006711409,0,0.003355705,0.036912752,0.010067114,18.0318181,4.507954525,3.380965894,2.817471578,4.507954525,2.253977262,2.253977262,12.39687494,25.92073852,6.198437472,12.39687494,9.01590905,6.761931787,21.41278399,39.13043478,0.174496644,1.337792642,0.668896321,0.334448161,71.90635452,0.668896321,1.337792642,0.334448161,99.66555184,75.91973244,1.337792642,0.334448161,74.91638796,90.30100334,0.334448161,0.668896321,1.672240803,2.006688963,0.334448161,0.15404817,0.030100334,-1
0.017632242,0.022670025,0.037783375,0.002525253,0,0.017676768,0.022727273,0.005050505,36.05682007,4.006313342,5.150974296,4.006313342,5.723304774,3.433982864,2.861652387,17.16991432,31.47817626,8.584957161,12.5912705,9.157287638,13.16360098,22.8932191,43.82871537,0.123737374,0.503778338,1.259445844,0.251889169,73.80352645,1.259445844,0.503778338,0.251889169,99.74811083,71.53652393,0.503778338,0.251889169,84.13098237,98.99244332,0.251889169,1.259445844,1.763224181,0.755667506,0.251889169,0.223068214,0.0302267,-1
0.071661238,0.009771987,0.022801303,0.009803922,0.003267974,0.006535948,0.022875817,0.006535948,34.05770934,11.70733759,1.596455125,4.257213668,2.660758542,3.192910251,0.532151708,3.192910251,31.92910251,3.725061959,8.514427335,5.853668793,5.321517084,17.56100638,54.39739414,0.068627451,0.977198697,0.651465798,0.325732899,64.49511401,0.651465798,1.302931596,0.325732899,99.6742671,72.96416938,1.302931596,0.325732899,51.79153094,85.34201954,0.325732899,1.628664495,0.651465798,1.302931596,0.325732899,0.285846586,0.019543974,-1
0.065972222,0.010416667,0.024305556,0.010452962,0,0.006968641,0.034843206,0.006968641,23.56693013,10.17662892,1.606836145,4.284896388,3.213672291,1.071224097,0.535612048,3.749284339,30.52988676,3.749284339,8.569792776,8.034180727,10.71224097,16.6039735,47.22222222,0.12543554,1.041666667,1.388888889,0.347222222,75.69444444,1.041666667,0.694444444,0.347222222,99.30555556,73.61111111,0.694444444,0.347222222,78.47222222,93.75,0.347222222,1.388888889,1.041666667,0.694444444,0.347222222,0.211309524,0.027777778,-1
0.048109966,0.010309278,0.024054983,0.006896552,0.003448276,0,0.04137931,0.003448276,26.85321394,7.832187399,1.678325871,1.678325871,3.356651742,3.9160937,4.475535657,1.678325871,32.44763351,3.9160937,10.62939718,5.594419571,7.272745442,15.10493284,51.20274914,0.096551724,1.030927835,1.374570447,0.343642612,67.35395189,1.030927835,1.718213058,0.343642612,100,74.57044674,1.718213058,0.343642612,65.97938144,71.82130584,0.343642612,0.687285223,1.030927835,0.687285223,0.343642612,0.274736343,0.027491409,-1
0.026442308,0.016826923,0.03125,0.007228916,0,0.004819277,0.012048193,0.002409639,25.85548111,6.051282813,3.850816335,4.400932955,8.25174929,4.951049574,1.100233239,12.10256563,30.25641406,7.151516051,13.75291548,8.25174929,15.95338196,27.50583097,39.90384615,0.180722892,0.480769231,1.442307692,0.240384615,73.07692308,0.480769231,0.961538462,0.240384615,99.75961538,74.51923077,0.961538462,0.240384615,68.99038462,100,0.240384615,0.721153846,0.480769231,0.721153846,0.240384615,0.113872799,0.03125,-1
0.085526316,0.006578947,0.028508772,0.015384615,0.002197802,0,0.015384615,0,31.43325252,19.15463826,1.473433712,12.76975884,14.24319255,4.420301136,6.876023989,3.438011995,26.52180682,6.384879418,4.911445707,16.6989154,11.29632513,16.20777083,50,0.116483516,0.877192982,0.438596491,0.219298246,73.68421053,0.438596491,0.657894737,0.219298246,100,78.07017544,0.657894737,0.219298246,65.35087719,98.68421053,0.219298246,0.657894737,0.438596491,0.657894737,0.219298246,0.218155967,0.015350877,-1
0.016483516,0.038461538,0.027472527,0,0,0.005509642,0.002754821,0.002754821,21.28168975,3.114393622,7.266918451,10.90037768,19.72449294,7.266918451,2.595328018,8.824115262,11.93850888,5.190656036,3.633459225,6.747852847,7.785984054,17.12916492,44.78021978,0.137741047,0.549450549,1.373626374,0.274725275,78.02197802,1.373626374,1.923076923,0.274725275,100,76.64835165,1.923076923,0.274725275,81.31868132,100,0.274725275,1.373626374,5.21978022,1.648351648,0.274725275,0.17288015,0.021978022,-1
0.041666667,0.072916667,0.03125,0,0.010526316,0.010526316,0.010526316,0,1.056523348,2.113046695,3.697831717,3.697831717,5.810878412,0.528261674,1.584785022,3.697831717,5.810878412,1.584785022,1.056523348,0.528261674,3.169570043,2.113046695,38.54166667,0.157894737,5.208333333,2.083333333,1.041666667,82.29166667,2.083333333,6.25,1.041666667,97.91666667,59.375,6.25,1.041666667,66.66666667,93.75,1.041666667,7.291666667,3.125,2.083333333,1.041666667,0.110855263,0.09375,-1
0.03125,0.0625,0.010416667,0.010526316,0,0,0,0,3.143090661,1.571545331,3.143090661,3.666939105,5.238484435,1.571545331,1.571545331,1.047696887,6.286181322,0.523848444,2.095393774,0.523848444,2.095393774,4.714635992,44.79166667,0.115789474,3.125,2.083333333,1.041666667,79.16666667,2.083333333,3.125,1.041666667,100,68.75,3.125,1.041666667,70.83333333,97.91666667,1.041666667,4.166666667,2.083333333,4.166666667,1.041666667,0.187938596,0.083333333,-1
0.013812155,0.044198895,0.013812155,0,0.011080332,0.002770083,0,0.002770083,30.27565328,2.703183329,8.650186652,13.51591664,4.865729992,7.028276654,2.703183329,10.27209665,10.27209665,2.703183329,7.56891332,6.487639989,17.3003733,14.59718997,40.05524862,0.180055402,0.552486188,0.828729282,0.276243094,76.24309392,0.828729282,1.104972376,0.276243094,99.17127072,79.28176796,0.828729282,0.276243094,76.79558011,97.79005525,0.276243094,1.104972376,0.828729282,1.104972376,0.276243094,0.121393918,0.022099448,-1
0.066433566,0,0.017482517,0,0,0.021052632,0.021052632,0,27.63601945,10.09777634,0,2.657309562,4.2516953,2.657309562,4.783157212,12.7550859,21.78993841,2.657309562,7.440466774,9.566314424,6.909004862,9.566314424,48.6013986,0.175438596,1.048951049,0.699300699,0.34965035,73.07692308,0.699300699,2.097902098,0.34965035,99.65034965,72.02797203,1.748251748,0.34965035,68.88111888,91.95804196,0.34965035,0.699300699,1.748251748,1.398601399,0.34965035,0.19585327,0.024475524,-1
0.025974026,0.012987013,0.034632035,0.004347826,0,0.017391304,0.017391304,0.008695652,17.55931146,3.292370898,1.646185449,3.841099381,2.743642415,0,3.292370898,9.877112695,19.20549691,4.389827864,5.487284831,4.389827864,7.13347028,12.62075511,43.29004329,0.17826087,0.865800866,2.164502165,0.432900433,81.81818182,0.865800866,3.03030303,0.432900433,97.83549784,74.89177489,3.03030303,0.432900433,81.81818182,98.7012987,0.432900433,1.298701299,0.865800866,1.298701299,0.432900433,0.208036891,0.038961039,-1
0.089552239,0.009950249,0.034825871,0,0,0.005,0.015,0,9.524450609,8.572005548,0.952445061,7.143337957,8.572005548,5.238447835,0.952445061,5.238447835,12.38178579,3.333557713,4.286002774,5.238447835,4.286002774,7.143337957,51.74129353,0.135,1.492537313,0.995024876,0.497512438,78.10945274,0.995024876,1.990049751,0.497512438,100,71.14427861,1.990049751,0.497512438,73.6318408,97.51243781,0.497512438,2.985074627,2.487562189,0.995024876,0.497512438,0.280174129,0.024875622,-1
0.088607595,0.044303797,0.018987342,0,0,0,0.01910828,0.006369427,10.31515614,6.56419027,3.282095135,6.095319536,6.095319536,1.406612201,1.406612201,4.219836602,7.501931737,1.406612201,4.219836602,3.282095135,2.344353668,4.219836602,51.26582278,0.140127389,1.265822785,3.797468354,0.632911392,70.25316456,2.53164557,1.898734177,0.632911392,97.46835443,67.72151899,1.898734177,0.632911392,72.15189873,97.46835443,0.632911392,1.898734177,2.53164557,1.898734177,0.632911392,0.283560429,0.037974684,-1
0.025210084,0.030812325,0.030812325,0,0,0,0.002808989,0.002808989,24.82558765,4.654797684,5.689197169,12.92999357,9.826795111,7.75799614,3.103198456,10.34399485,9.826795111,5.689197169,9.309595368,9.309595368,7.75799614,11.89559408,42.57703081,0.193820225,0.56022409,1.960784314,0.280112045,78.99159664,1.960784314,0.840336134,0.280112045,100,73.1092437,0.840336134,0.280112045,83.19327731,98.87955182,0.280112045,1.120448179,0.840336134,1.120448179,0.280112045,0.132140497,0.028011204,-1
0.035087719,0.029239766,0.035087719,0,0.005882353,0.005882353,0,0.005882353,5.902572918,2.951286459,2.459405383,3.935048612,8.853859377,0.983762153,2.459405383,5.902572918,3.443167536,2.951286459,4.918810765,4.918810765,3.935048612,5.410691842,38.59649123,0.194117647,1.754385965,1.169590643,0.584795322,73.0994152,1.169590643,1.754385965,0.584795322,100,77.77777778,1.754385965,0.584795322,66.08187135,100,0.584795322,1.169590643,4.678362573,2.339181287,0.584795322,0.084004128,0.040935673,-1
0.026246719,0.026246719,0.023622047,0,0.002631579,0.002631579,0.002631579,0.002631579,24.35512062,5.073983463,5.073983463,11.16276362,12.17756031,7.103576848,2.536991732,7.103576848,9.133170233,4.566585117,8.118373541,9.133170233,10.14796693,20.8033322,41.73228346,0.173684211,0.787401575,0.524934383,0.262467192,77.16535433,0.524934383,0.787401575,0.262467192,98.95013123,73.75328084,0.787401575,0.262467192,79.79002625,98.16272966,0.262467192,0.524934383,0.787401575,1.049868766,0.262467192,0.114394253,0.020997375,-1
0.01980198,0.034653465,0.044554455,0,0,0.004975124,0.004975124,0.004975124,12.89865976,2.243245175,3.925679056,2.243245175,3.925679056,2.804056469,0.560811294,8.9729807,15.70271623,5.047301644,8.9729807,3.364867763,6.168924231,12.89865976,41.08910891,0.179104478,0.99009901,1.485148515,0.495049505,70.2970297,2.97029703,0.99009901,0.495049505,100,71.78217822,0.99009901,0.495049505,70.2970297,86.63366337,0.495049505,1.98019802,2.97029703,2.475247525,0.495049505,0.217944929,0.034653465,-1
0.023715415,0.023715415,0.063241107,0,0,0.011904762,0.003968254,0.003968254,14.55587363,3.234638584,3.234638584,7.008383598,9.703915751,3.234638584,1.078212861,12.93855433,14.0167672,8.62570289,9.16480932,3.234638584,8.086596459,9.703915751,45.05928854,0.138888889,0.790513834,1.581027668,0.395256917,83.39920949,0.790513834,1.185770751,0.395256917,100,72.33201581,1.185770751,0.395256917,67.58893281,100,0.395256917,1.976284585,0.790513834,1.185770751,0.395256917,0.214662149,0.023715415,-1
0.047120419,0.047120419,0.036649215,0.010526316,0,0.005263158,0.021052632,0,6.068412659,4.551309494,4.551309494,5.562711604,7.585515824,4.551309494,2.528505275,4.551309494,12.64252637,3.539907384,4.045608439,5.057010549,5.562711604,5.057010549,48.16753927,0.131578947,2.094240838,1.047120419,0.523560209,72.77486911,1.047120419,1.570680628,0.523560209,99.47643979,75.39267016,1.570680628,0.523560209,69.10994764,93.19371728,0.523560209,3.141361257,1.047120419,1.570680628,0.523560209,0.245770185,0.031413613,-1
0.066666667,0.033333333,0.026666667,0,0,0.006711409,0.020134228,0,4.951431791,4.951431791,2.475715896,5.44657497,7.427147687,2.475715896,1.980572716,5.941718149,6.932004507,1.980572716,2.475715896,2.475715896,5.44657497,2.970859075,50,0.154362416,1.333333333,2,0.666666667,78,2,2.666666667,0.666666667,100,75.33333333,2.666666667,0.666666667,72.66666667,98.66666667,0.666666667,2,3.333333333,2.666666667,0.666666667,0.267427293,0.046666667,-1
0.009174312,0.009174312,0.032110092,0,0,0.01843318,0.023041475,0.00921659,11.9564228,1.138706934,1.138706934,1.7080604,2.277413867,1.7080604,4.554827734,11.38706934,18.7886644,3.985474268,6.262888135,3.416120801,7.401595068,9.679008936,40.36697248,0.156682028,1.376146789,0.917431193,0.458715596,60.09174312,0.917431193,1.376146789,0.458715596,99.5412844,78.44036697,1.376146789,0.458715596,21.55963303,40.36697248,0.458715596,0.917431193,4.587155963,3.669724771,0.458715596,0.096583943,0.059633028,-1
0.009708738,0.024271845,0.058252427,0,0,0.004878049,0.004878049,0.009756098,12.49875435,1.136250396,2.840625989,2.272500791,3.408751187,3.976876384,0,11.93062915,14.20312994,6.817502373,10.79437876,3.408751187,7.953752769,9.658128362,39.32038835,0.156097561,0.970873786,1.45631068,0.485436893,66.50485437,1.45631068,0.970873786,0.485436893,99.51456311,72.33009709,0.970873786,0.485436893,49.51456311,82.52427184,0.485436893,2.912621359,1.45631068,1.941747573,0.485436893,0.204309732,0.038834951,-1
0.029850746,0.031982942,0.051172708,0.006410256,0.002136752,0.008547009,0.012820513,0.004273504,21.9920048,7.697201681,8.247001801,8.796801922,8.796801922,6.047801321,5.498001201,25.84060564,31.88840697,13.19520288,19.2430042,9.896402162,16.4940036,21.44220468,40.29850746,0.175213675,4.051172708,1.279317697,0.213219616,66.31130064,1.279317697,0.639658849,0.213219616,99.57356077,75.26652452,0.639658849,0.213219616,72.70788913,94.02985075,0.213219616,0.426439232,1.279317697,0.426439232,0.213219616,0.157782516,0.017057569,-1
0.056338028,0.042253521,0.014084507,0.014184397,0.014184397,0,0,0,5.003534604,4.002827683,3.002120762,5.003534604,5.003534604,5.003534604,0.50035346,1.501060381,5.503888064,1.000706921,3.002120762,4.503181143,3.002120762,8.005655366,42.95774648,0.177304965,1.408450704,2.112676056,0.704225352,73.94366197,2.112676056,1.408450704,0.704225352,100,70.42253521,1.408450704,0.704225352,61.97183099,100,0.704225352,3.521126761,1.408450704,2.112676056,0.704225352,0.210318649,0.042253521,-1
0.009174312,0.004587156,0.027522936,0,0,0.023041475,0.023041475,0.004608295,12.36332795,1.123938904,0.561969452,1.123938904,2.247877809,2.247877809,4.495755617,12.36332795,17.98302247,3.371816713,5.057725069,2.247877809,7.86757233,8.991511235,41.28440367,0.175115207,1.376146789,0.917431193,0.458715596,40.36697248,0.917431193,1.376146789,0.458715596,100,78.89908257,1.376146789,0.458715596,21.55963303,40.36697248,0.458715596,0.917431193,5.504587156,1.834862385,0.458715596,0.125903691,0.032110092,-1
0.013953488,0.03255814,0.03255814,0,0,0.018691589,0.023364486,0.009345794,6.798461686,1.699615422,3.965769317,0.566538474,2.266153895,1.133076948,3.399230843,18.12923116,15.29653879,3.965769317,9.631154055,2.266153895,10.19769253,5.665384739,33.95348837,0.172897196,1.395348837,2.790697674,0.465116279,62.3255814,2.790697674,0.930232558,0.465116279,99.06976744,76.27906977,0.930232558,0.465116279,38.60465116,72.55813953,0.465116279,0.930232558,2.790697674,0.930232558,0.465116279,0.047272332,0.046511628,-1
0.053333333,0.04,0.066666667,0,0,0.013513514,0.027027027,0,3.907586315,2.232906466,1.674679849,1.674679849,0,3.907586315,0.558226616,6.140492781,5.582266165,2.791133082,1.116453233,0,1.674679849,5.582266165,49.33333333,0.108108108,2.666666667,4,1.333333333,68,4,2.666666667,1.333333333,97.33333333,76,2.666666667,1.333333333,48,58.66666667,1.333333333,4,2.666666667,5.333333333,1.333333333,0.314414414,0.093333333,-1
0.056390977,0.026315789,0.018796992,0,0.003773585,0.00754717,0,0.00754717,9.74322058,7.307415435,3.410127203,7.307415435,9.256059551,2.922966174,5.845932348,5.358771319,12.17902572,2.435805145,5.358771319,6.333093377,7.794576464,9.256059551,42.48120301,0.166037736,1.503759398,1.127819549,0.37593985,66.91729323,1.127819549,0.751879699,0.37593985,98.4962406,73.30827068,0.751879699,0.37593985,68.42105263,99.62406015,0.37593985,0.751879699,1.127819549,0.751879699,0.37593985,0.088650872,0.030075188,-1
0.013888889,0.018518519,0.055555556,0.004651163,0,0.013953488,0.023255814,0,14.84819282,1.713253017,2.284337356,2.284337356,1.142168678,1.142168678,3.997590373,14.27710848,17.13253017,6.853012069,8.566265086,4.568674712,6.281927729,6.853012069,42.12962963,0.134883721,1.851851852,3.703703704,0.462962963,68.98148148,3.240740741,2.314814815,0.462962963,99.53703704,75,2.314814815,0.462962963,36.11111111,89.81481481,0.462962963,1.388888889,3.240740741,1.388888889,0.462962963,0.170155039,0.027777778,-1
0.018604651,0.018604651,0.041860465,0.004672897,0,0.023364486,0.018691589,0.004672897,11.59390663,2.318781326,2.318781326,1.159390663,1.159390663,0,5.217257983,14.49238329,17.97055528,5.217257983,11.0142113,2.898476657,8.695429972,9.275125304,37.6744186,0.154205607,2.790697674,0.930232558,0.465116279,73.48837209,0.930232558,3.255813953,0.465116279,100,79.06976744,3.255813953,0.465116279,36.74418605,89.76744186,0.465116279,1.395348837,0.930232558,0.930232558,0.465116279,0.101325799,0.041860465,-1
0.018518519,0.009259259,0.064814815,0,0,0.004651163,0.018604651,0.009302326,13.09017943,2.276552945,1.138276472,0.569138236,2.276552945,1.138276472,4.55310589,15.93587061,13.65931767,7.967935307,7.967935307,4.55310589,8.537073543,6.829658834,39.81481481,0.120930233,0.925925926,1.851851852,0.462962963,59.72222222,1.851851852,0.925925926,0.462962963,99.53703704,75.46296296,0.925925926,0.462962963,31.48148148,89.81481481,0.462962963,1.388888889,3.703703704,1.388888889,0.462962963,0.093712317,0.032407407,-1
0.023148148,0.023148148,0.037037037,0.009302326,0,0.009302326,0.018604651,0.004651163,12.65795282,2.637073505,2.637073505,1.054829402,4.219317608,0,5.27414701,8.966049916,13.71278222,4.219317608,6.328976411,3.164488206,6.856391112,6.328976411,42.59259259,0.153488372,0.925925926,2.777777778,0.462962963,61.11111111,6.018518519,0.925925926,0.462962963,100,79.16666667,0.925925926,0.462962963,61.57407407,75,0.462962963,2.777777778,1.388888889,4.166666667,0.462962963,0.172717485,0.046296296,-1
0.06875,0.065625,0.009375,0.006269592,0,0.009404389,0.006269592,0.006269592,12.65023364,10.70404385,10.2174964,8.757854059,9.730948955,3.405832134,3.405832134,11.67713875,13.62332854,1.459642343,8.271306612,6.811664268,10.70404385,5.838569373,40,0.210031348,0.625,0.9375,0.3125,70.9375,1.5625,1.875,0.3125,100,73.4375,1.875,0.3125,67.1875,99.0625,0.3125,1.875,3.125,1.5625,0.3125,0.204878527,0.021875,-1
0.015789474,0.05,0.031578947,0,0.002638522,0.002638522,0.002638522,0,28.04920815,3.175382054,10.0553765,11.11383719,9.526146163,6.879994451,2.646151712,12.17229787,9.526146163,6.350764108,5.821533766,12.70152822,6.879994451,16.40614061,42.10526316,0.19525066,1.052631579,0.526315789,0.263157895,81.57894737,0.526315789,0.789473684,0.263157895,100,73.68421053,0.789473684,0.263157895,82.89473684,97.89473684,0.263157895,1.578947368,0.526315789,0.789473684,0.263157895,0.155395084,0.028947368,-1
0.043243243,0.081081081,0.021621622,0.010869565,0.005434783,0,0.016304348,0.005434783,3.462474652,3.957113888,7.419588539,6.430310067,4.94639236,3.957113888,2.47319618,5.441031595,9.398145483,1.978556944,4.451753124,1.483917708,3.957113888,2.967835416,42.7027027,0.201086957,1.621621622,1.081081081,0.540540541,76.75675676,1.081081081,2.162162162,0.540540541,94.59459459,72.97297297,2.162162162,0.540540541,64.86486486,97.83783784,0.540540541,1.081081081,2.162162162,3.243243243,0.540540541,0.233725029,0.027027027,-1
0.1,0.028571429,0.035714286,0.014388489,0,0,0,0.014388489,6.574783647,6.574783647,1.878509614,6.574783647,5.635528841,1.878509614,0,3.757019227,5.635528841,2.348137017,2.348137017,5.165901437,3.287391824,4.696274034,47.85714286,0.165467626,2.857142857,3.571428571,0.714285714,72.14285714,3.571428571,1.428571429,0.714285714,98.57142857,66.42857143,1.428571429,0.714285714,70,99.28571429,0.714285714,3.571428571,4.285714286,1.428571429,0.714285714,0.184326824,0.042857143,-1
0.068376068,0.042735043,0.021367521,0,0,0,0.012875536,0.017167382,6.315680639,7.773145401,4.858215876,8.258966989,9.716431752,3.400751113,1.94328635,5.829859051,10.68807493,2.429107938,6.315680639,5.344037464,8.258966989,10.68807493,40.5982906,0.188841202,0.854700855,2.991452991,0.427350427,71.79487179,4.273504274,1.282051282,0.427350427,99.14529915,73.93162393,1.282051282,0.427350427,65.38461538,98.71794872,0.427350427,1.709401709,4.273504274,1.709401709,0.427350427,0.149352555,0.02991453,-1
0.029268293,0.034146341,0.043902439,0.009803922,0,0.009803922,0.009803922,0,11.52728664,3.293510468,3.842428879,2.744592056,3.842428879,2.744592056,0,10.97836823,17.56538916,4.940265701,8.233776169,3.842428879,7.684857758,7.684857758,41.46341463,0.171568627,0.975609756,4.87804878,0.487804878,68.7804878,4.87804878,0.975609756,0.487804878,100,74.14634146,0.975609756,0.487804878,67.31707317,83.90243902,0.487804878,2.926829268,1.463414634,1.951219512,0.487804878,0.209756098,0.034146341,-1
0.012711864,0.042372881,0.016949153,0,0,0,0,0,13.96285308,1.611098432,5.370328107,7.51845935,5.370328107,4.833295296,1.074065621,10.2036234,9.666590593,2.148131243,5.370328107,5.907360918,8.055492161,8.592524971,37.71186441,0.170212766,0.847457627,2.118644068,0.423728814,75.42372881,2.118644068,0.847457627,0.423728814,100,72.03389831,0.847457627,0.423728814,71.18644068,97.03389831,0.423728814,2.966101695,0.847457627,4.237288136,0.423728814,0.091561486,0.055084746,-1
0.127118644,0.042372881,0.033898305,0,0,0,0.008547009,0,4.586301966,6.879452949,2.293150983,2.293150983,2.293150983,2.751781179,2.751781179,1.37589059,5.044932162,1.834520786,2.751781179,3.210411376,2.293150983,1.37589059,53.38983051,0.085470085,5.084745763,1.694915254,0.847457627,73.72881356,1.694915254,5.93220339,0.847457627,98.30508475,72.88135593,5.93220339,0.847457627,50,94.91525424,0.847457627,8.474576271,1.694915254,2.542372881,0.847457627,0.275025351,0.033898305,-1
0.125,0.016666667,0.016666667,0,0.008403361,0,0,0,4.672249906,7.008374859,0.934449981,1.401674972,4.672249906,0.467224991,3.737799925,2.336124953,2.336124953,0.934449981,0,4.672249906,1.868899962,1.401674972,52.5,0.117647059,3.333333333,1.666666667,0.833333333,73.33333333,1.666666667,14.16666667,0.833333333,97.5,69.16666667,1.666666667,0.833333333,65.83333333,97.5,0.833333333,2.5,1.666666667,7.5,0.833333333,0.23977591,0.033333333,-1
0.083044983,0.038062284,0.027681661,0.017361111,0.003472222,0.003472222,0.017361111,0.003472222,10.72909625,11.70446864,5.364548126,9.266037673,10.72909625,4.876861933,4.876861933,4.38917574,14.6305858,3.901489546,5.85223432,8.290665286,10.24141006,7.3152929,47.05882353,0.163194444,1.038062284,2.76816609,0.346020761,74.39446367,2.076124567,0.692041522,0.346020761,99.30795848,72.3183391,0.692041522,0.346020761,62.97577855,96.53979239,0.346020761,0.692041522,2.076124567,0.692041522,0.346020761,0.155036524,0.020761246,-1
